Taxonomy	SRX2199539	SRX2199670	SRX2199763	SRX2199673	SRX2199755	SRX2199636	SRX2199674	SRX2199676	SRX2199624	SRX2199553	SRX2199782	SRX2199750	SRX2199681	SRX2199775	SRX2199300	SRX2199629	SRX2199675	SRX2199552	SRX2199443	SRX2199663	ravg	SRX2199608	SRX2199470	SRX2234477	SRX2199475	SRX2234458	SRX2234572	SRX2234453	SRX2234456	SRX2234559	SRX2234523	SRX2199472	SRX2199601	SRX2199644	SRX2234520	SRX2234430	favg
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	7.64E-07	0	1.40E-05	0	0	0	0	0	0	0	0	5.17E-06	0	1.42E-05	4.26E-06	0	2.51E-06
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Agarilytica	9.77E-06	1.22E-05	0	0	0	0	0	0	6.30E-05	5.11E-06	0	0	2.29E-05	0.0003369094296	0.0001070714252	1.87E-05	2.15E-05	1.74E-05	0.0007179998906	2.02E-05	6.76E-05	8.41E-06	4.21E-05	1.92E-05	3.44E-05	0.0003081797058	1.36E-05	5.55E-05	0	0.0003642708572	0	1.03E-05	0	2.85E-05	8.51E-06	1.94E-05	6.08E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio	0.0002443258139	6.09E-05	1.32E-05	1.14E-05	3.14E-05	2.86E-05	9.33E-06	1.00E-05	0.0003692806089	4.59E-05	4.74E-05	2.52E-05	2.29E-05	2.73E-05	9.18E-05	5.61E-05	4.31E-05	5.80E-06	6.11E-05	6.07E-05	6.33E-05	0.0003530460816	0.0004631661288	0.0003899247036	0.0001375916102	0.004686899692	0.0001628920285	0	4.88E-06	0.0004225541944	5.01E-05	0.0001189704361	8.35E-06	0.000213551737	0.0002000597796	1.94E-05	0.0004820895249
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Saccharophagus	7.82E-05	0	0	0	0	0	0	0	8.11E-05	5.11E-06	2.84E-05	0	1.53E-05	9.11E-06	6.12E-05	0	2.15E-05	0	4.58E-05	0	1.73E-05	0.0001344937454	3.27E-05	5.11E-05	0	8.99E-05	2.71E-05	0	4.88E-06	4.37E-05	0	0	0	1.42E-05	8.09E-05	1.45E-05	3.29E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Simiduia	1.47E-05	2.43E-05	2.64E-05	1.14E-05	0	9.53E-06	0	0	0.0002702053236	1.53E-05	5.69E-05	0	7.63E-06	9.11E-06	3.06E-05	0	1.08E-05	1.16E-05	1.53E-05	6.07E-05	2.87E-05	8.41E-05	0.0002292438415	0.0001917662477	3.44E-05	0.0001284082107	1.36E-05	0	4.88E-06	1.46E-05	0	5.17E-05	8.35E-06	0.0001993149545	4.68E-05	4.84E-06	6.75E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae	0	0	0	0	0	0	0	0	0	1.02E-05	0	0	0	0	0	0	0	0	1.53E-05	0	1.27E-06	0	0	0	0	0	0	0	0	0	0	1.03E-05	0	0	0	0	6.90E-07
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Congregibacter	2.44E-05	1.22E-05	0	0	2.09E-05	9.53E-06	9.33E-06	1.00E-05	2.70E-05	5.11E-06	3.79E-05	0	1.53E-05	2.73E-05	0.0006424285512	0	5.39E-05	1.16E-05	1.53E-05	2.02E-05	4.71E-05	0.0001092761681	5.15E-05	1.28E-05	1.72E-05	0.0001284082107	2.71E-05	2.78E-05	0	1.46E-05	5.01E-05	0.000134488319	3.34E-05	0	7.24E-05	0	4.53E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Halioglobus	2.44E-05	1.22E-05	1.32E-05	2.28E-05	2.09E-05	0	0	0	0.0001711300383	3.57E-05	2.84E-05	0	2.29E-05	9.11E-06	7.65E-05	9.35E-06	7.54E-05	2.90E-05	7.64E-05	0.0001417064862	3.85E-05	0.0006640628678	0.0003462049852	8.95E-05	3.44E-05	0.001977486445	8.14E-05	0	9.75E-06	0.0006265458745	3.85E-06	0.000150006202	1.67E-05	0.0004698138213	9.79E-05	3.39E-05	0.0003067692439
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer	0.0001856876186	8.52E-05	3.96E-05	1.14E-05	6.28E-05	3.81E-05	4.66E-05	2.00E-05	0.0007385612179	5.11E-05	5.69E-05	0	3.05E-05	7.28E-05	0.0006424285512	4.67E-05	0.0001077118218	4.06E-05	0.0001374893408	0.0001012189187	0.000125778406	0.0004034812361	0.0004023463341	0.0002173350807	0.001427512956	0.003531225795	0.0001357433571	8.33E-05	0.0002583955014	0.0002768458515	9.25E-05	0.0001086251807	0.000116928284	0.0004840506038	0.0001489806869	7.74E-05	0.0005176434196
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae	0	0	0	0	4.19E-05	0	6.53E-05	0	0	0	2.84E-05	0	0	0	0	0	0	0	0	0	6.78E-06	0	0	0	0	0.00035954299	0	0	0	0	0	0	0	0	7.66E-05	0	2.91E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Oceanicoccus	9.77E-06	0.0001460514622	0	0	1.05E-05	0	0	0	3.60E-05	0	0	0	1.53E-05	9.11E-06	1.53E-05	9.35E-06	5.39E-05	0	0	2.02E-05	1.63E-05	6.72E-05	0.0003976678884	2.56E-05	3.44E-05	0	4.07E-05	0	1.46E-05	0.0001894208458	7.71E-06	5.17E-06	0	5.69E-05	4.26E-06	1.45E-05	5.72E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Spongiibacter	1.47E-05	3.65E-05	1.32E-05	0	3.14E-05	0	2.80E-05	0	2.70E-05	1.02E-05	2.84E-05	2.52E-05	7.63E-06	5.46E-05	3.06E-05	0	0	0	4.58E-05	4.05E-05	1.97E-05	8.41E-06	6.08E-05	1.92E-05	0	2.57E-05	0	0	0	4.37E-05	7.32E-05	5.17E-06	8.35E-06	1.42E-05	4.68E-05	2.42E-05	2.20E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Zhongshania	1.47E-05	0	0	0	0	0	9.33E-06	0	0.0003332532325	1.53E-05	0	0	0	9.11E-06	3.06E-05	0	3.23E-05	0	1.53E-05	2.02E-05	2.40E-05	8.41E-06	6.55E-05	0.0001598052064	0	7.70E-05	2.71E-05	2.78E-05	0	1.46E-05	3.85E-06	2.59E-05	8.35E-06	0	0.0001191845495	9.68E-06	3.65E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales	4.89E-06	6.09E-05	0	0	0	9.53E-06	9.33E-06	0	9.01E-06	5.11E-06	1.90E-05	0	0	2.73E-05	4.59E-05	0	1.08E-05	5.80E-06	0	0	1.04E-05	0	0.0004444523458	0	0	1.28E-05	0	2.78E-05	0	0	4.24E-05	1.03E-05	0	0	3.41E-05	0	3.81E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae	0	4.87E-05	0	0	0	0	1.87E-05	2.00E-05	0	1.02E-05	1.90E-05	0	7.63E-06	0	0	0	0	5.80E-06	0	0	6.50E-06	8.41E-06	6.08E-05	0	1.72E-05	0.0001027265686	0	0	0	0	2.31E-05	0	2.51E-05	1.42E-05	1.70E-05	0	1.79E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Allochromatium	4.40E-05	1.22E-05	1.32E-05	0	0	1.91E-05	9.33E-06	0	0.0001260958177	9.70E-05	0	7.55E-05	1.53E-05	9.11E-06	0	0	0	0	0.0001374893408	0	2.79E-05	0.0002269581953	0.0003929894426	6.39E-06	0	0.000179771495	1.36E-05	0	0	0.0002477041829	3.85E-06	2.07E-05	4.18E-05	0.0001566046071	0.000153237278	2.42E-05	9.78E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Candidatus Nitrosoglobus	4.89E-06	1.22E-05	0	0	2.09E-05	0	9.33E-06	0	9.01E-06	5.11E-06	9.48E-06	0	0	9.11E-06	0	0	5.39E-05	2.90E-05	0	8.10E-05	1.22E-05	0.0004371046724	0.0001403533724	3.20E-05	0	1.28E-05	1.36E-05	0	0	1.46E-05	3.85E-06	0	7.52E-05	1.42E-05	2.13E-05	1.45E-05	5.20E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus	5.38E-05	7.30E-05	1.32E-05	5.71E-05	6.28E-05	7.62E-05	4.66E-05	0	9.91E-05	2.55E-05	4.74E-05	0	7.63E-06	9.11E-06	0.0002141428504	3.74E-05	4.31E-05	0	0.0001374893408	0.0001214627024	5.63E-05	0.0001176820272	0.0003695972139	5.11E-05	0.0003783769281	0.0001155673897	0.0002036150356	5.55E-05	4.88E-06	0.0006994000459	9.25E-05	0.0001758693403	4.18E-05	0.001195889727	0.0001149279585	0.0002032388727	0.0002546627356
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocystis	4.89E-06	1.22E-05	0	0	0	9.53E-06	9.33E-06	1.00E-05	7.21E-05	3.06E-05	0	0	0	1.82E-05	0.0001529591789	9.35E-06	1.08E-05	0	0.0001222127473	4.05E-05	2.51E-05	0.0001428996045	0.0003883109969	1.92E-05	0.0001719895128	3.85E-05	0.0008144601426	2.78E-05	0	2.91E-05	2.70E-05	8.79E-05	0.0001753924259	0.0007260759057	5.96E-05	0	0.0001805485052
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiodictyon	0.0001954606512	1.22E-05	1.32E-05	6.85E-05	1.05E-05	3.81E-05	0	1.00E-05	0.0002431847913	2.04E-05	9.48E-06	0	0	0	1.53E-05	9.35E-06	0	1.74E-05	3.06E-05	2.02E-05	3.57E-05	0.000100870309	0.0004350954543	5.75E-05	0	0.0001412490318	1.36E-05	0	1.95E-05	0.0001457083429	0	1.55E-05	1.67E-05	0.0001993149545	2.55E-05	9.68E-06	7.87E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thioflavicoccus	4.89E-05	1.22E-05	2.64E-05	1.14E-05	1.05E-05	0	9.33E-06	1.00E-05	0.0001170889736	5.62E-05	1.90E-05	2.52E-05	1.53E-05	1.82E-05	1.53E-05	7.48E-05	0	1.16E-05	4.58E-05	8.10E-05	3.04E-05	1.68E-05	0.0001497102639	0	0	1.28E-05	0	0	1.95E-05	0.0007576833831	3.47E-05	2.59E-05	2.51E-05	0.0001566046071	5.96E-05	0	8.39E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae	0	1.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	1.37E-06	0	9.36E-06	0	0	0	0	0	0	0	0	0	4.18E-05	0	0	0	3.41E-06
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Acidihalobacter	0.01193287275	0.001034531191	0.001149112542	0.002341984586	0.001748664549	0.06498429546	0.00119362344	0.001563696265	0.004836675293	0.02360149285	0.005574672934	0.002290677973	0.001724812829	0.001220158475	0.004787622299	0.001383671036	0.006171887387	0.0257197234	0.005957871433	0.006558985932	0.008788851631	0.008288177058	0.01130312492	0.002569667719	0.0008255496613	0.01269957204	0.001561048607	0.001554154226	0.001267600573	0.002302191818	0.0005318625356	0.01166427536	0.00768385866	0.001950439198	0.002064446661	0.001601715878	0.004524512328
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalilimnicola	2.93E-05	3.65E-05	1.32E-05	3.43E-05	0	9.53E-06	1.87E-05	1.00E-05	0.0001260958177	4.08E-05	9.48E-06	5.03E-05	7.63E-06	2.73E-05	3.06E-05	0	1.08E-05	5.80E-06	0	0	2.30E-05	0.0002353640544	0.0005941626097	3.20E-05	8.60E-05	0.00035954299	4.07E-05	2.78E-05	0	2.91E-05	3.85E-05	3.10E-05	1.67E-05	5.69E-05	3.83E-05	0	0.0001057453267
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira	0	1.22E-05	1.32E-05	0	3.14E-05	9.53E-06	9.33E-06	0	0.0001080821294	0	1.90E-05	0.0001510337125	0	1.82E-05	1.53E-05	0	0	1.16E-05	1.53E-05	2.02E-05	2.17E-05	8.41E-06	0.0002853851905	0.0001661974147	5.16E-05	6.42E-05	0	2.78E-05	0	5.83E-05	1.93E-05	1.03E-05	0	2.85E-05	5.11E-05	1.94E-05	5.27E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira	3.91E-05	3.65E-05	2.64E-05	1.14E-05	2.09E-05	9.53E-06	9.33E-06	0	9.01E-06	1.02E-05	2.84E-05	2.52E-05	1.53E-05	1.82E-05	0	9.35E-06	4.31E-05	1.16E-05	9.17E-05	0	2.08E-05	0.0001344937454	0.0001684240468	1.92E-05	1.72E-05	0.001476694423	2.71E-05	2.78E-05	4.88E-06	8.74E-05	1.93E-05	0.000134488319	8.35E-06	0.0001138942597	5.11E-05	0	0.0001526849122
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Spiribacter	1.47E-05	0	1.32E-05	2.28E-05	0	1.91E-05	0	0	9.01E-06	2.04E-05	0	0	7.63E-06	0	3.06E-05	0	1.08E-05	1.74E-05	6.11E-05	0	1.13E-05	7.57E-05	8.42E-05	0	3.44E-05	2.57E-05	0	0	0	1.46E-05	0	0	3.34E-05	9.97E-05	1.70E-05	0	2.56E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio	0.0001514820046	7.30E-05	2.64E-05	8.00E-05	6.28E-05	4.76E-05	3.73E-05	2.00E-05	0.0004953764266	0.0001225255956	4.74E-05	0.0001510337125	1.53E-05	3.64E-05	0.0002447346862	3.74E-05	6.46E-05	9.85E-05	0.0001527659342	0.0001214627024	0.0001043115403	0.0004623222497	0.0003555618767	8.95E-05	3.44E-05	0.002889184741	2.71E-05	0	4.88E-06	0.0009325333945	7.32E-05	0.0001758693403	0.0001002242434	0.0007545494706	6.81E-05	1.94E-05	0.0003991231456
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Granulosicoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Granulosicoccaceae;Granulosicoccus	0.0001075033581	1.22E-05	0	6.85E-05	1.05E-05	9.53E-06	0	1.00E-05	3.60E-05	1.53E-05	0	2.52E-05	7.63E-06	0	3.06E-05	0.0001121895435	0	0	1.53E-05	6.07E-05	2.61E-05	0.0003026109271	0.0002994205277	8.31E-05	0.0001031937077	0.0002054531372	0.0004751017498	0	4.88E-06	4.37E-05	3.85E-06	3.62E-05	1.67E-05	7.12E-05	8.51E-06	4.84E-06	0.0001105846181
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Halothiobacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Halothiobacillaceae;Halothiobacillus	8.31E-05	4.87E-05	7.92E-05	2.28E-05	0.0005863785314	0.0001333597386	0.0001119021975	3.01E-05	0.000297225856	5.11E-05	5.69E-05	2.52E-05	1.53E-05	1.82E-05	3.06E-05	0	4.31E-05	4.64E-05	7.64E-05	2.02E-05	8.88E-05	0.0004371046724	0.0002339222873	6.39E-05	3.44E-05	0.0002311347793	1.36E-05	0	4.88E-06	5.83E-05	7.71E-06	1.03E-05	6.68E-05	4.27E-05	3.41E-05	4.84E-06	8.29E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Wenzhouxiangellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Wenzhouxiangellaceae;Wenzhouxiangella	9.77E-06	3.65E-05	0	1.14E-05	2.09E-05	9.53E-06	0	0	8.11E-05	3.06E-05	1.90E-05	0	0	9.11E-06	0	0	0	5.80E-06	0	0	1.17E-05	2.52E-05	6.55E-05	3.20E-05	0	8.99E-05	2.71E-05	0	0	1.46E-05	3.85E-06	2.07E-05	1.67E-05	2.85E-05	1.28E-05	0	2.25E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Woeseiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Woeseiaceae;Woeseia	1.95E-05	0	0	0	4.19E-05	2.86E-05	0	1.00E-05	0.0001080821294	5.11E-06	1.90E-05	0	1.53E-05	0	6.12E-05	0	4.31E-05	0	4.58E-05	0	1.99E-05	9.25E-05	9.36E-05	0.0001917662477	0	3.85E-05	4.07E-05	0	0	0	0	0.0001603514573	5.01E-05	0.0001423678246	2.98E-05	0	5.60E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales	0.00238950646	2.624995101	0.1276571577	0.002696138353	0.1875364196	0.05657310624	0.3512236972	0.001894478167	0.3665245146	0.1865401141	0.4184228151	0.03199397476	0.1290785813	0.4667743563	0.372180274	0.03521816753	0.04404336392	0.006456009885	0.4712829069	0.01714648483	0.2950313584	0.01554243345	0.1454435213	0.0824594865	0.02855025912	0.0478962626	0.02420304057	0.5113167405	0.02778482948	0.2718189137	0.7293569697	0.855956079	0.1581705601	0.6213643707	0.5429920379	0.1310793949	0.27959566
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28E-05	0	8.51E-07
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Leminorella	0.0006254740837	0.0004746672522	9.25E-05	2.28E-05	9.42E-05	4.76E-05	0.0001398777468	0	0.0002611984795	8.17E-05	0.0002085761982	5.03E-05	2.29E-05	0.0001547962244	0.0002294387683	1.87E-05	3.23E-05	0	0.0002597020881	2.02E-05	0.0001418542161	0.0002353640544	0.0002526360703	0.0001150597486	0.0001375916102	0.0002953388847	6.79E-05	0	0	8.74E-05	0.0003275964893	0.0005431259037	7.52E-05	0.0001993149545	0.0002979613738	6.29E-05	0.0001798240818
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Pragia	4.89E-06	0.0003772996107	3.96E-05	0	6.28E-05	3.81E-05	0.0001025770144	0	0.0001351026618	0.000137841295	0.0005498827043	2.52E-05	9.92E-05	0.0002276415065	0.0002141428504	1.87E-05	0.0001292541861	5.80E-06	0.000183319121	0	0.0001175690936	8.41E-05	0.008903082254	0.0001214519569	3.44E-05	3.85E-05	0.0003529327284	0.0001110110162	0	0.0002039916801	0.0002466608861	0.0003207029146	7.52E-05	0.0003132092142	0.0002085729617	8.23E-05	0.0007397350736
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae	0.004822991567	20.02219495	2.902565823	0.06752912629	7.008448563	1.771988949	6.324497722	0.03786951596	13.98031536	6.666617656	11.0969648	1.794280504	5.085763265	9.706761317	22.18512282	1.413120791	1.073186736	0.1654395998	11.51754318	0.6120708014	6.171855224	0.0393226088	0.8235982675	1.984921292	0.9793426836	0.1068356313	0.1117439316	12.87824922	0.683792503	1.108374223	18.41646871	10.81898007	5.515565618	18.08895683	14.53916996	3.526421876	5.974782895
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Buttiauxella	0.0008746864139	0.007752898452	0.0005943685561	8.00E-05	0.001633483052	0.00117166056	0.001883686991	3.01E-05	0.00430527149	0.002287144451	0.003479430215	0.0007551685624	0.001350848986	0.002904705623	0.005583010029	0.0004768055598	0.0004416184692	0.0003071530735	0.003421956926	0.0002429254049	0.001978843205	0.0005379749815	0.001646812902	0.001316794901	0.0003611779768	0.000886016654	0.0001628920285	0.003413588747	0.0003656540114	0.0007139708802	0.006409328961	0.004479495549	0.001879204564	0.006335368197	0.005499515643	0.001200077153	0.002347191543
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Blochmannia	1.47E-05	0.0004868382074	2.64E-05	0	6.28E-05	2.86E-05	0.0002051540287	0	0.0002611984795	0.0001327360619	0.0001611725168	2.52E-05	7.63E-05	0.0002822754681	0.0006118367155	4.67E-05	3.23E-05	5.80E-06	0.0002291489013	2.02E-05	0.0001354714709	0.000294205068	7.02E-05	0.0001661974147	1.72E-05	2.57E-05	0.0001628920285	0.0002775275404	2.44E-05	0.0006265458745	0.0004509269323	0.0001603514573	8.35E-05	0.0003416827791	0.0005405870639	3.87E-05	0.0002187055161
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Doolittlea	4.89E-06	0.0008763087732	0	0	0.0001884788137	5.72E-05	0.0003263814093	0	0.0002882190119	9.19E-05	0.0002654606159	0	6.87E-05	0.0003186981091	0.000275326522	1.87E-05	0	0	0.0002597020881	4.05E-05	0.0001540191646	0	7.95E-05	0.0001022753321	8.60E-05	1.28E-05	1.36E-05	0.0004995495728	2.44E-05	0.0001457083429	0.0006975878184	0.0003413934252	0.0001002242434	0.0004698138213	0.0005405870639	0.0001161364987	0.0002153064362
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Gullanella	0	0.0003651286555	1.32E-05	0	0	0	7.46E-05	0	0.0001531163501	2.55E-05	8.53E-05	0	4.58E-05	0.0001456905642	0.0003671020293	1.87E-05	2.15E-05	0	0.0001374893408	0	7.27E-05	0	4.68E-05	3.84E-05	0	1.28E-05	0.0001628920285	0.0001387637702	9.75E-06	7.29E-05	0.000235098657	0.0001396609467	8.35E-06	0.0001566046071	0.0002128295527	9.68E-06	8.30E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Hamiltonella	3.91E-05	0.0006085477592	2.64E-05	2.28E-05	0.0002722471753	9.53E-06	0.0002144792118	1.00E-05	0.0004053079854	0.000102104663	0.0002749413522	5.03E-05	0.0001068468124	0.0002640641476	0.0003671020293	2.80E-05	0.0001184830039	0	0.000183319121	2.02E-05	0.0001561992766	1.68E-05	0.0004257385628	0.0003451792458	1.72E-05	0.0002439756004	0	0.0003330330485	3.41E-05	0.0002622750172	0.0004817595431	0.0003465660529	8.35E-05	0.0004840506038	0.0007363902524	0.0001016194364	0.0002608163962
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Hoaglandella	9.77E-06	0.0005111801177	1.32E-05	0	7.33E-05	4.76E-05	0.00014920293	0	0.0002792121677	9.70E-05	0.0001232495717	2.52E-05	8.40E-05	0.0001456905642	0.0003365101935	9.35E-06	3.23E-05	5.80E-06	9.17E-05	0	0.000101709646	2.52E-05	1.87E-05	7.03E-05	6.88E-05	0	0	0.0004440440647	4.88E-06	0.0001748500115	0.000570403299	0.0001706967126	8.35E-05	0.0009538644251	0.000468225016	0.0001742047481	0.0002151816882
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Ishikawaella	1.47E-05	0.0005476929833	1.32E-05	0	0.0001151814972	1.91E-05	0.0001119021975	0	0.0002161642589	5.62E-05	0.0001801339893	0	7.63E-05	0.0002731698078	0.0001835510146	9.35E-06	3.23E-05	5.80E-06	0.0001374893408	0	9.96E-05	1.68E-05	6.08E-05	7.03E-05	1.72E-05	2.57E-05	4.07E-05	0.0002220220324	1.95E-05	0.0001311375086	0.0003699913291	0.000134488319	4.18E-05	0.0002562620844	0.0004128893323	5.32E-05	0.0001248553925
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Mikella	2.44E-05	0.0001703933726	1.32E-05	0	3.14E-05	0	1.87E-05	0	0.0001170889736	5.11E-06	7.58E-05	0	3.05E-05	6.37E-05	7.65E-05	9.35E-06	0	0	0.0001222127473	0	3.79E-05	0	1.87E-05	3.20E-05	0	1.28E-05	1.36E-05	0.0001110110162	9.75E-06	7.29E-05	0.0001927038172	8.79E-05	0	8.54E-05	0.0001319543227	2.42E-05	5.29E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Moranella	0	0.0003772996107	1.32E-05	0	3.14E-05	3.81E-05	0.0002144792118	0	0.0002792121677	5.62E-05	0.0001042880991	5.03E-05	3.82E-05	0.0001821132052	0.0001682550968	9.35E-06	0	0	0.0004124680223	2.02E-05	9.98E-05	2.52E-05	0.0003462049852	3.20E-05	5.16E-05	6.42E-05	0	0.0001665165243	2.44E-05	5.83E-05	0.0003391587183	0.0001448335743	5.01E-05	0.0003843931265	0.000387349786	8.23E-05	0.0001437648026
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Purcelliella	4.89E-06	0.0002190771933	1.32E-05	0	1.05E-05	9.53E-06	5.60E-05	0	5.40E-05	5.11E-06	2.84E-05	0	3.05E-05	4.55E-05	0.0001223673431	9.35E-06	1.08E-05	0	7.64E-05	0	3.48E-05	0	1.40E-05	6.39E-06	1.72E-05	0	0	0.0001110110162	0	0.0005828333716	0.0001580171301	4.14E-05	2.51E-05	0.0001708413896	0.0001958031885	3.87E-05	9.08E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Riesia	1.95E-05	0.0002799319692	0	1.14E-05	5.24E-05	0	8.39E-05	0	0.0001441095059	4.59E-05	5.69E-05	0	3.05E-05	0.0001274792436	9.18E-05	2.80E-05	7.54E-05	0	0.0001222127473	4.05E-05	6.05E-05	2.52E-05	4.68E-05	8.31E-05	0	1.28E-05	0	0.0001110110162	1.46E-05	8.74E-05	0.0001849956645	6.21E-05	0	0.0001423678246	0.0002000597796	3.39E-05	6.70E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Tachikawaea	5.86E-05	6.09E-05	0	0	2.09E-05	1.91E-05	2.80E-05	0	1.80E-05	2.04E-05	2.84E-05	0	7.63E-06	1.82E-05	1.53E-05	0	0	0	3.06E-05	0	1.63E-05	0	6.08E-05	6.39E-06	0.0001031937077	0	0	0	4.88E-06	0.0001311375086	5.78E-05	1.55E-05	0	2.85E-05	7.24E-05	0	3.20E-05
